Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
56,0.028984569587579397,0.028984569,0.13036987,-0.012166962027549744,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
57,0.027814886933105572,0.027814887,0.12826484,0.02627900242805481,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
58,0.027594262351081752,0.027594265,0.12707362,0.036500394344329834,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
59,0.02757478914458618,0.0275748,0.12742044,0.03349292278289795,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
60,0.02704896031939816,0.027048975,0.12640479,0.051564037799835205,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
61,0.02655197587734628,0.026551975,0.124716856,0.062421008944511414,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
62,0.025665056578397193,0.025665056,0.12240478,0.09184308350086212,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
63,0.02595823455741194,0.025958227,0.12355573,0.08399410545825958,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
64,0.026702739594277936,0.026702734,0.12546223,0.06413047015666962,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
65,0.026199997881444816,0.02619998,0.12388508,0.07329568266868591,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
66,0.026449093821449814,0.026449103,0.12385993,0.07769247889518738,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
67,0.02562208912361448,0.025622085,0.12197675,0.09709423780441284,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
68,0.025245771229824174,0.025245758,0.12142233,0.10535331070423126,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
69,0.02542183592602193,0.02542184,0.121536985,0.09998996555805206,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
70,0.026182002718690957,0.026182003,0.12396295,0.07821573317050934,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
71,0.02446672330810645,0.024466733,0.119678706,0.13009394705295563,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
72,0.026568171690070183,0.02656817,0.12450574,0.0704420804977417,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
73,0.024960202312915125,0.024960216,0.12076563,0.11359933018684387,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
74,0.025188913568854332,0.02518891,0.12089002,0.1053876280784607,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
75,0.024215484525416497,0.02421548,0.11900694,0.13945597410202026,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
76,0.02401868886723418,0.024018701,0.11768269,0.14310763776302338,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
77,0.023880295890653245,0.023880288,0.11752831,0.14094232022762299,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
78,0.024246035274292265,0.024246044,0.11850908,0.13341021537780762,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
79,0.024163395897528837,0.024163403,0.11805286,0.13117435574531555,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
80,0.024081381542660367,0.02408139,0.11852362,0.13247846066951752,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
81,0.024486573700244738,0.024486575,0.11924377,0.12462113797664642,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
82,0.02409685168101966,0.024096845,0.11857601,0.13041840493679047,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
83,0.024032760150382453,0.024032762,0.11770766,0.131094291806221,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
84,0.0236796108466164,0.023679618,0.1168664,0.13954831659793854,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
